Epoch,Module,Mean,Variance,Max,Min,Dead_Pct
1,Swin_Stage1,-0.12662388781706493,4.86071743965149,11.439625867207845,-12.613950538635255,0.0
1,Swin_Stage2,0.05366770476102829,4.022774569193522,10.610217984517416,-10.366661516825358,0.0
1,Swin_Stage3,-0.00760107832805564,9.173044061660766,32.34116032918294,-47.771185111999515,0.0
1,Swin_Stage4,-0.22464424669742583,63.43694858551025,78.5761116027832,-322.45986022949216,0.0
1,Temporal,0.00017556021387766426,1.0191272894541423,2.859442694981893,-3.014292256037394,0.0
1,Fusion,0.00017556021387766426,1.0191272894541423,2.859442694981893,-3.014292256037394,0.0
1,Head,5.62061380247275,0.16114390832760062,5.833933718999227,5.407293766736984,0.0
2,Swin_Stage1,-0.1491127833724022,6.6440965334574384,11.594515991210937,-13.39208132425944,1.8084491178645596e-06
2,Swin_Stage2,0.061205409467220306,5.098264503479004,10.807718594868978,-9.861061604817708,3.6168982357291193e-06
2,Swin_Stage3,-0.05009213872253895,10.961507352193196,38.9414794921875,-62.13280232747396,0.0
2,Swin_Stage4,-0.2403371940056483,85.56763254801432,97.434703318278,-461.8790791829427,0.0
2,Temporal,5.6013001502227176e-05,1.0717917680740356,2.292884429295858,-2.180241409937541,0.0
2,Fusion,5.6013001502227176e-05,1.0717917680740356,2.292884429295858,-2.180241409937541,0.0
2,Head,17.36425062815348,2.5185403037816285,18.16973114013672,16.55876967112223,0.0
3,Swin_Stage1,-0.14359584252039592,6.916815567016601,11.656156539916992,-13.564946683247884,0.0
3,Swin_Stage2,0.06363795499006906,5.3757245699564615,10.892122840881347,-9.826778475443522,5.425347353593679e-06
3,Swin_Stage3,-0.05408703833818436,11.203341865539551,35.394853846232095,-57.3771006266276,0.0
3,Swin_Stage4,-0.26761289437611896,102.07723185221354,86.49725341796875,-481.0740071614583,0.0
3,Temporal,-0.00028923321806360034,1.135649069150289,1.9460556348164877,-1.8771611213684083,0.0
3,Fusion,-0.00028923321806360034,1.135649069150289,1.9460556348164877,-1.8771611213684083,0.0
3,Head,35.075008392333984,6.332565757632255,36.45156262715658,33.69845479329427,0.0
4,Swin_Stage1,-0.14827193220456442,7.0183307011922205,11.61197115580241,-13.564804649353027,0.0
4,Swin_Stage2,0.06419656823078791,5.396731185913086,11.120800844828288,-9.888505617777506,1.8084491178645596e-06
4,Swin_Stage3,-0.05732072989145915,11.474659474690755,37.77387784322103,-60.39202194213867,0.0
4,Swin_Stage4,-0.25217594305674235,93.99324010213216,94.35873870849609,-482.0142822265625,0.0
4,Temporal,-0.000832103433397909,1.2082561651865642,1.7688607613245646,-1.7330449899037679,0.0
4,Fusion,-0.000832103433397909,1.2082561651865642,1.7688607613245646,-1.7330449899037679,0.0
4,Head,59.34579696655273,12.604691200827558,61.025124867757164,57.66647008260091,0.0
5,Swin_Stage1,-0.14875011791785558,7.0388741811116535,11.637698618570964,-13.58881066640218,9.042245589322798e-07
5,Swin_Stage2,0.06410364160935084,5.415340328216553,10.887751706441243,-9.849721844991048,0.0
5,Swin_Stage3,-0.06626614307363828,13.77245864868164,39.82809677124023,-62.90796890258789,0.0
5,Swin_Stage4,-0.13500753392775852,40.52234013875326,109.35975952148438,-436.16209309895834,0.0
5,Temporal,-0.0013739319751039148,1.272906732559204,1.8191518863042195,-1.8254402001698813,0.0
5,Fusion,-0.0013739319751039148,1.272906732559204,1.8191518863042195,-1.8254402001698813,0.0
5,Head,81.43515268961589,27.431333364049593,84.42155507405599,78.44874979654948,0.0
6,Swin_Stage1,-0.14746430789430937,7.027761745452881,11.669710032145183,-13.508587900797526,3.6168982357291193e-06
6,Swin_Stage2,0.06518658896287283,5.4890628496805824,10.862660725911459,-9.795724232991537,0.0
6,Swin_Stage3,-0.07891120662291845,17.560623296101888,41.538621012369795,-64.4552480061849,0.0
6,Swin_Stage4,-0.06543450777729352,15.302472559611003,102.31163787841797,-374.37993672688805,0.0
6,Temporal,-0.0018902692167709271,1.3006311416625977,1.9847283681233725,-2.020411245028178,0.0
6,Fusion,-0.0018902692167709271,1.3006311416625977,1.9847283681233725,-2.020411245028178,0.0
6,Head,90.309619140625,11.18767369290193,92.11543172200521,88.5038065592448,0.0
7,Swin_Stage1,-0.14874040161569912,7.055098374684651,11.724555778503419,-13.685897890726725,1.8084491178645596e-06
7,Swin_Stage2,0.06511262481411298,5.440353488922119,10.408441797892253,-9.85056209564209,0.0
7,Swin_Stage3,-0.08156273365020753,19.65212084452311,42.0837900797526,-65.23175150553385,0.0
7,Swin_Stage4,-0.05456041246652603,12.812514495849609,96.47755635579428,-281.66058247884115,0.0
7,Temporal,-0.001585396588779986,1.3054569721221925,2.1023085912068686,-2.064333764712016,0.0
7,Fusion,-0.001585396588779986,1.3054569721221925,2.1023085912068686,-2.064333764712016,0.0
7,Head,94.47945760091146,46.81944783901175,98.56009979248047,90.39881540934245,0.0
8,Swin_Stage1,-0.14841640293598174,7.01888796488444,11.65464089711507,-13.436452484130859,0.0
8,Swin_Stage2,0.0638656921684742,5.451222006479899,10.930638885498047,-9.734657287597656,0.0
8,Swin_Stage3,-0.07823037008444468,20.38893763224284,42.3772939046224,-65.10516103108723,0.0
8,Swin_Stage4,-0.048679664234320325,11.602525520324708,77.29610748291016,-284.37440897623696,0.0
8,Temporal,-0.0013196876738220454,1.3036752859751384,2.1238009293874103,-2.1246266841888426,0.0
8,Fusion,-0.0013196876738220454,1.3036752859751384,2.1238009293874103,-2.1246266841888426,0.0
8,Head,91.47161966959635,41.5827881226937,95.30064086914062,87.64259897867838,0.0
9,Swin_Stage1,-0.14958685090144475,7.055588817596435,11.598697598775228,-13.800720596313477,0.0
9,Swin_Stage2,0.06385029504696528,5.420640595753988,10.903266525268554,-9.760865847269693,1.8084491178645596e-06
9,Swin_Stage3,-0.07682217508554459,19.669357299804688,42.41001536051432,-65.0274668375651,0.0
9,Swin_Stage4,-0.05585952873031298,12.27471981048584,71.21041971842448,-315.61590067545575,0.0
9,Temporal,-0.0014329798752442003,1.3064715703328451,2.032607404390971,-2.0482982556025187,0.0
9,Fusion,-0.0014329798752442003,1.3064715703328451,2.032607404390971,-2.0482982556025187,0.0
9,Head,97.76101277669271,26.832223931948345,100.7738540649414,94.74817352294922,0.0
10,Swin_Stage1,-0.14888747210303943,7.061228434244792,11.686515172322592,-13.649455642700195,9.042245589322798e-07
10,Swin_Stage2,0.06454753503203392,5.460308615366618,11.10856850941976,-9.69824873606364,1.8084491178645596e-06
10,Swin_Stage3,-0.07521812667449315,19.20161666870117,42.221781158447264,-64.81204274495443,0.0
10,Swin_Stage4,-0.06063559378186862,12.740538469950359,66.7792121887207,-319.59653523763023,0.0
10,Temporal,-0.0014204322903727492,1.3003873825073242,2.0419658342997233,-2.0402143875757854,0.0
10,Fusion,-0.0014204322903727492,1.3003873825073242,2.0419658342997233,-2.0402143875757854,0.0
10,Head,90.14970703125,36.23231598014633,93.34467061360677,86.95474192301432,0.0
11,Swin_Stage1,-0.14644769554336864,7.01439733505249,11.649444897969564,-13.479304059346516,0.0
11,Swin_Stage2,0.06533399199446042,5.508431021372477,10.889959271748861,-9.898159726460774,0.0
11,Swin_Stage3,-0.0759816919763883,19.19485969543457,41.771742502848305,-64.7271364847819,0.0
11,Swin_Stage4,-0.05983713418245316,12.751759465535482,65.92163263956705,-311.9047159830729,0.0
11,Temporal,-0.0017124984956656893,1.3173510948816936,1.9212322235107422,-1.8799286127090453,0.0
11,Fusion,-0.0017124984956656893,1.3173510948816936,1.9212322235107422,-1.8799286127090453,0.0
11,Head,100.18396708170573,33.8666776961647,103.25477091471355,97.11316426595052,0.0
12,Swin_Stage1,-0.14580895404020947,7.01008358001709,11.631368064880371,-13.748180643717449,9.042245589322798e-07
12,Swin_Stage2,0.06493673771619797,5.4997932116190595,10.982551956176758,-9.754827372233073,0.0
12,Swin_Stage3,-0.0754246711730957,19.26720682779948,42.04064381917318,-64.92744649251303,0.0
12,Swin_Stage4,-0.055848278850317,12.415156745910645,67.0086664835612,-318.86025085449216,0.0
12,Temporal,-0.001686631872629126,1.2923341512680053,2.427028783162435,-2.419000816345215,0.0
12,Fusion,-0.001686631872629126,1.2923341512680053,2.427028783162435,-2.419000816345215,0.0
12,Head,87.42792002360027,20.95085294445356,90.03852081298828,84.81731974283854,0.0
13,Swin_Stage1,-0.15028298844893773,7.037176163991292,11.469777870178223,-13.808990796407064,1.8084491178645596e-06
13,Swin_Stage2,0.06429479320844014,5.476011021931966,11.177518781026205,-9.858621851603191,0.0
13,Swin_Stage3,-0.07587163547674815,18.982006327311197,42.19504419962565,-64.95787150065104,0.0
13,Swin_Stage4,-0.06065167561173439,13.026516532897949,66.94221318562826,-320.2006378173828,0.0
13,Temporal,-0.0017151077510789037,1.3034900108973184,1.9707159916559855,-1.9242414792378744,0.0
13,Fusion,-0.0017151077510789037,1.3034900108973184,1.9707159916559855,-1.9242414792378744,0.0
13,Head,91.0899658203125,40.27151928345362,94.76302744547526,87.41690419514974,0.0
14,Swin_Stage1,-0.1456783617536227,6.996369934082031,11.65377597808838,-13.610622278849284,0.0
14,Swin_Stage2,0.06422921518484752,5.478303178151449,11.30295015970866,-9.870888392130533,0.0
14,Swin_Stage3,-0.07624121556679407,19.050354766845704,42.04812164306641,-64.9131373087565,0.0
14,Swin_Stage4,-0.06180476571122805,13.323613103230795,68.38329823811848,-332.23537292480466,7.233796471458239e-06
14,Temporal,-0.0017905993309492866,1.3046416441599529,2.0153364102045694,-1.9241859515508015,0.0
14,Fusion,-0.0017905993309492866,1.3046416441599529,2.0153364102045694,-1.9241859515508015,0.0
14,Head,94.29225413004558,46.01729151618977,97.97013092041016,90.61437632242838,0.0
15,Swin_Stage1,-0.14830851852893828,7.058893013000488,11.66343224843343,-13.367918014526367,9.042245589322798e-07
15,Swin_Stage2,0.06472083181142807,5.48826265335083,11.122243054707845,-9.860573132832846,1.8084491178645596e-06
15,Swin_Stage3,-0.07598333259423574,18.946997833251952,42.07474136352539,-64.88253021240234,0.0
15,Swin_Stage4,-0.06342031459013621,13.464539718627929,67.42401936848958,-333.2046315511068,0.0
15,Temporal,-0.0018652630892271797,1.290691582361857,2.1176679929097495,-2.1316816488901775,0.0
15,Fusion,-0.0018652630892271797,1.290691582361857,2.1176679929097495,-2.1316816488901775,0.0
15,Head,88.31260426839192,26.190617720286053,91.41427561442057,85.21093292236328,0.0
16,Swin_Stage1,-0.15027469595273335,7.023103459676107,11.705557696024577,-13.654912122090657,1.8084491178645596e-06
16,Swin_Stage2,0.06435598358511925,5.468189652760824,10.956027412414551,-9.77241293589274,0.0
16,Swin_Stage3,-0.07602415631214778,19.057364908854165,42.175366973876955,-65.17025248209636,0.0
16,Swin_Stage4,-0.06329499781131745,13.405365180969238,68.25033874511719,-340.1636942545573,0.0
16,Temporal,-0.001759907657591005,1.3029308080673219,1.9363697528839112,-1.882706840833028,0.0
16,Fusion,-0.001759907657591005,1.3029308080673219,1.9363697528839112,-1.882706840833028,0.0
16,Head,91.90449371337891,35.656409575541815,95.0909932454427,88.7179936726888,0.0
17,Swin_Stage1,-0.14370541752626498,7.027319018046061,11.681137402852377,-13.564784940083822,0.0
17,Swin_Stage2,0.0656049591799577,5.51322291692098,10.80520133972168,-9.766131846110026,1.8084491178645596e-06
17,Swin_Stage3,-0.07585140888889631,19.075955708821613,41.72024637858073,-64.97521514892578,0.0
17,Swin_Stage4,-0.06193356513977051,13.475384076436361,69.50155792236328,-321.444248453776,0.0
17,Temporal,-0.0015534215917189917,1.3056828339894613,1.975302243232727,-1.7780044237772623,0.0
17,Fusion,-0.0015534215917189917,1.3056828339894613,1.975302243232727,-1.7780044237772623,0.0
17,Head,94.71280161539714,40.69340960184733,98.5611567179362,90.86444651285807,0.0
18,Swin_Stage1,-0.14644923756519954,7.012622324625651,11.557971382141114,-13.680497233072916,0.0
18,Swin_Stage2,0.06412376339236896,5.48838570912679,11.038445663452148,-9.868045870463053,1.8084491178645596e-06
18,Swin_Stage3,-0.07609859009583791,19.177940368652344,42.00200932820638,-64.8072514851888,0.0
18,Swin_Stage4,-0.061282320568958916,13.621207364400227,69.22519302368164,-356.4901590983073,0.0
18,Temporal,-0.0015797258277113239,1.3092191219329834,1.8548620700836183,-1.7855034112930297,0.0
18,Fusion,-0.0015797258277113239,1.3092191219329834,1.8548620700836183,-1.7855034112930297,0.0
18,Head,95.5305689493815,69.63821005821228,100.01454416910808,91.04659423828124,0.0
19,Swin_Stage1,-0.14405289900799592,7.011348819732666,11.571065457661946,-13.604853947957357,0.0
19,Swin_Stage2,0.06540054554740588,5.49977871576945,11.232811800638835,-9.85489985148112,0.0
19,Swin_Stage3,-0.07634258419275283,19.246036783854166,41.847432200113936,-64.75514806111654,0.0
19,Swin_Stage4,-0.06289263193806012,13.557597414652507,68.89730631510416,-335.5355692545573,0.0
19,Temporal,-0.0014703512502213319,1.3017980575561523,1.8575166702270507,-1.9061992724736532,0.0
19,Fusion,-0.0014703512502213319,1.3017980575561523,1.8575166702270507,-1.9061992724736532,0.0
19,Head,90.52089284261068,29.24062957080702,92.99444630940755,88.0473409016927,0.0
20,Swin_Stage1,-0.15035778532425562,7.066079680124918,11.60583782196045,-13.598914527893067,0.0
20,Swin_Stage2,0.06437407409151395,5.450369230906168,10.842675717671712,-9.791320864359538,0.0
20,Swin_Stage3,-0.07612965926527977,19.031740442911783,42.24075444539388,-65.13023249308269,0.0
20,Swin_Stage4,-0.06234530558188756,13.76230411529541,67.73424631754557,-342.96205342610676,0.0
20,Temporal,-0.0014994386428346237,1.2999808073043824,1.8811860084533691,-1.8831798950831096,0.0
20,Fusion,-0.0014994386428346237,1.2999808073043824,1.8811860084533691,-1.8831798950831096,0.0
20,Head,92.98924306233724,33.57441401829322,96.36383056640625,89.61465606689453,0.0
21,Swin_Stage1,-0.14840149581432344,7.017230828603108,11.643431981404623,-13.692244593302409,9.042245589322798e-07
21,Swin_Stage2,0.06364187151193619,5.4228898048400875,10.931621678670247,-9.840953254699707,0.0
21,Swin_Stage3,-0.07675599530339242,19.099382909139,42.07262369791667,-65.12588297526041,3.6168982357291193e-06
21,Swin_Stage4,-0.062086835503578186,13.516445668538411,68.40187021891276,-317.7040100097656,0.0
21,Temporal,-0.0016719874770690997,1.3070849736531576,1.8529360055923463,-1.7976385196050009,0.0
21,Fusion,-0.0016719874770690997,1.3070849736531576,1.8529360055923463,-1.7976385196050009,0.0
21,Head,93.4907211303711,49.48988455583652,97.36789347330729,89.613547261556,0.0
22,Swin_Stage1,-0.15123344709475836,7.047654596964518,11.527071952819824,-13.532979901631673,0.0
22,Swin_Stage2,0.06429761424660682,5.450229072570801,10.585026423136393,-9.848100344340006,0.0
22,Swin_Stage3,-0.07700877288977305,19.057913716634115,42.366583506266274,-65.21854807535807,0.0
22,Swin_Stage4,-0.06134714037179947,13.525982729593913,67.12405776977539,-331.9418701171875,0.0
22,Temporal,-0.0016446081145356098,1.2998959302902222,1.9030129432678222,-1.8340509176254272,0.0
22,Fusion,-0.0016446081145356098,1.2998959302902222,1.9030129432678222,-1.8340509176254272,0.0
22,Head,92.35774230957031,43.65812232891719,95.90153605143229,88.81394805908204,0.0
23,Swin_Stage1,-0.15047914981842042,7.059660116831462,11.610597229003906,-13.620205624898274,2.7126736767968396e-06
23,Swin_Stage2,0.06447786937157313,5.456346066792806,10.858447583516439,-9.77302754720052,0.0
23,Swin_Stage3,-0.07577363550662994,19.04145139058431,41.953182983398435,-64.67133916219076,3.6168982357291193e-06
23,Swin_Stage4,-0.06281085287531217,13.379649607340495,67.75541356404622,-312.94640299479164,0.0
23,Temporal,-0.0017176464355240265,1.301459542910258,1.8810505946477254,-1.8962280432383218,0.0
23,Fusion,-0.0017176464355240265,1.301459542910258,1.8810505946477254,-1.8962280432383218,0.0
23,Head,91.27103678385417,32.392046580712,94.16602935791016,88.37604420979818,0.0
24,Swin_Stage1,-0.14857407150169213,7.014051532745361,11.515540377298992,-13.662263997395833,0.0
24,Swin_Stage2,0.06419608220458031,5.44495906829834,11.141442680358887,-9.744027201334635,0.0
24,Swin_Stage3,-0.07573764945069948,19.17878875732422,42.090371195475264,-64.88724873860677,0.0
24,Swin_Stage4,-0.05986530656615893,13.16406281789144,68.22192840576172,-312.9955820719401,0.0
24,Temporal,-0.0017793834830323854,1.3078001181284586,1.8358954985936482,-1.906761932373047,0.0
24,Fusion,-0.0017793834830323854,1.3078001181284586,1.8358954985936482,-1.906761932373047,0.0
24,Head,94.85384928385416,32.300843532880144,98.10479888916015,91.60289967854818,0.0
25,Swin_Stage1,-0.14715535342693328,7.041025257110595,11.632751019795736,-13.638054211934408,9.042245589322798e-07
25,Swin_Stage2,0.06464378436406454,5.4975467363993324,11.095414797465006,-9.849705378214518,5.425347353593679e-06
25,Swin_Stage3,-0.0754558116197586,19.055562464396157,41.95194803873698,-64.94987360636394,0.0
25,Swin_Stage4,-0.06282615711291631,13.361503410339356,69.14747060139975,-320.88245442708336,7.233796471458239e-06
25,Temporal,-0.0017488751327618957,1.3052806615829469,1.8748028755187989,-1.9530420859654745,0.0
25,Fusion,-0.0017488751327618957,1.3052806615829469,1.8748028755187989,-1.9530420859654745,0.0
25,Head,94.57937927246094,41.132394590290886,98.28049672444662,90.87826232910156,0.0
26,Swin_Stage1,-0.1495212828119596,7.036769962310791,11.679523531595866,-13.535211944580078,1.8084491178645596e-06
26,Swin_Stage2,0.06433429345488548,5.4517470041910805,11.155951436360677,-9.798401006062825,0.0
26,Swin_Stage3,-0.07529060343901316,18.86754468282064,42.19005330403646,-65.04558614095052,0.0
26,Swin_Stage4,-0.06355430086453756,13.912211736043295,70.4217414855957,-326.1038330078125,0.0
26,Temporal,-0.0016211927713205418,1.2895662148793539,2.0816802263259886,-2.155509360631307,0.0
26,Fusion,-0.0016211927713205418,1.2895662148793539,2.0816802263259886,-2.155509360631307,0.0
26,Head,86.53119150797527,22.472603518764178,89.11527353922526,83.94710998535156,0.0
27,Swin_Stage1,-0.1505405103166898,7.059886900583903,11.53458677927653,-13.748017247517904,9.042245589322798e-07
27,Swin_Stage2,0.06368520607550938,5.428710556030273,10.552948633829752,-9.715086046854655,0.0
27,Swin_Stage3,-0.07778240616122882,19.398625564575195,42.07687149047852,-65.1955576578776,0.0
27,Swin_Stage4,-0.05809187119205793,13.348201688130697,73.34763895670572,-335.0263946533203,0.0
27,Temporal,-0.0016161639398584763,1.2941301027933756,1.8756327311197916,-1.9618545691172282,0.0
27,Fusion,-0.0016161639398584763,1.2941301027933756,1.8756327311197916,-1.9618545691172282,0.0
27,Head,89.91156311035157,49.82710695217053,93.84922993977865,85.97389628092448,0.0
28,Swin_Stage1,-0.1504995067914327,7.034637037913004,11.62010580698649,-13.488490613301595,9.042245589322798e-07
28,Swin_Stage2,0.06462178876002629,5.480865224202474,11.1334992090861,-9.80660088857015,0.0
28,Swin_Stage3,-0.07626802747448286,19.415707270304363,41.98356399536133,-64.96635437011719,0.0
28,Swin_Stage4,-0.059238767127195995,13.273675155639648,73.36734568277994,-287.3398366292318,0.0
28,Temporal,-0.0016289479254434506,1.297247306505839,1.8327940146128336,-1.8373533169428506,0.0
28,Fusion,-0.0016289479254434506,1.297247306505839,1.8327940146128336,-1.8373533169428506,0.0
28,Head,92.45467529296874,42.65378376940886,95.93082021077474,88.97852884928385,0.0
29,Swin_Stage1,-0.14832761039336523,7.058719444274902,11.615854199727377,-13.531884066263835,0.0
29,Swin_Stage2,0.06429705768823624,5.470729859670003,11.142387771606446,-9.794509760538737,0.0
29,Swin_Stage3,-0.0764404664436976,19.606073888142905,42.358775583903,-65.24432907104492,7.233796471458239e-06
29,Swin_Stage4,-0.05930116275946299,13.798284721374511,75.59813130696615,-347.5565460205078,0.0
29,Temporal,-0.00177515575196594,1.3022942066192627,1.840874441464742,-1.8299970944722495,0.0
29,Fusion,-0.00177515575196594,1.3022942066192627,1.840874441464742,-1.8299970944722495,0.0
29,Head,93.64511057535807,57.40234570801258,97.62083638509115,89.6693857828776,0.0
30,Swin_Stage1,-0.14698367764552434,7.00930871963501,11.653293800354003,-13.458009974161785,1.8084491178645596e-06
30,Swin_Stage2,0.06463623767097791,5.475691604614258,11.140934816996257,-9.895792452494304,1.8084491178645596e-06
30,Swin_Stage3,-0.07576954712470373,19.51338882446289,41.99725545247396,-64.9927241007487,3.6168982357291193e-06
30,Swin_Stage4,-0.06036535575985909,13.49072659810384,75.4005355834961,-325.3349548339844,0.0
30,Temporal,-0.001796490706813832,1.3018167893091837,1.9152289390563966,-1.801881988843282,0.0
30,Fusion,-0.001796490706813832,1.3018167893091837,1.9152289390563966,-1.801881988843282,0.0
30,Head,94.97900594075521,23.489644638697307,97.55724385579427,92.40076802571615,0.0
31,Swin_Stage1,-0.1480830435951551,7.036339886983236,11.638205591837565,-13.473755391438802,1.8084491178645596e-06
31,Swin_Stage2,0.0646898865699768,5.485389010111491,11.373638280232747,-9.828019777933756,1.8084491178645596e-06
31,Swin_Stage3,-0.07565141866604487,19.244423802693685,42.278995005289715,-65.18805745442708,0.0
31,Swin_Stage4,-0.05861609900991122,13.173658180236817,75.34634145100911,-293.02919413248696,0.0
31,Temporal,-0.001822249040318032,1.3006823221842447,1.913562830289205,-1.7687721729278565,0.0
31,Fusion,-0.001822249040318032,1.3006823221842447,1.913562830289205,-1.7687721729278565,0.0
31,Head,95.19444529215495,28.411218483249346,97.95805104573567,92.43083852132162,0.0
32,Swin_Stage1,-0.15002898424863814,7.031464926401774,11.632415453592936,-13.611300722757976,1.8084491178645596e-06
32,Swin_Stage2,0.06442041372259458,5.454074637095133,11.234421793619791,-9.82372589111328,0.0
32,Swin_Stage3,-0.07622116729617119,18.847195180257163,41.98033625284831,-65.04413630167643,0.0
32,Swin_Stage4,-0.05979243045051893,13.790853373209636,73.74325612386068,-320.5169748942057,0.0
32,Temporal,-0.0018939673512553175,1.3066662470499675,1.8304551760355632,-1.714117376009623,0.0
32,Fusion,-0.0018939673512553175,1.3066662470499675,1.8304551760355632,-1.714117376009623,0.0
32,Head,96.45185038248698,32.972135896484055,99.33235117594401,93.57134908040365,0.0
33,Swin_Stage1,-0.15050315062204997,7.063933245340983,11.571954536437989,-13.561277707417807,0.0
33,Swin_Stage2,0.0645670252541701,5.447821458180745,10.609884643554688,-9.838885879516601,0.0
33,Swin_Stage3,-0.07687132259209951,19.288520431518556,42.27471186319987,-65.26232503255208,0.0
33,Swin_Stage4,-0.057717834661404295,13.425643920898438,75.12399673461914,-330.4894500732422,0.0
33,Temporal,-0.0018577291164547205,1.2969551960627237,1.8299231290817262,-1.768360702196757,0.0
33,Fusion,-0.0018577291164547205,1.2969551960627237,1.8299231290817262,-1.768360702196757,0.0
33,Head,94.73548227945963,24.90187939008077,97.54724527994792,91.92371775309245,0.0
34,Swin_Stage1,-0.14710014462471008,7.0484259287516275,11.707180976867676,-13.615644709269207,9.042245589322798e-07
34,Swin_Stage2,0.06477913185954094,5.500080108642578,10.75594367980957,-9.826323636372884,0.0
34,Swin_Stage3,-0.07542423953612645,19.337178675333657,42.120016733805336,-65.070361328125,0.0
34,Swin_Stage4,-0.05852845037976901,13.534921518961589,76.250266011556,-329.91387837727865,0.0
34,Temporal,-0.0018382286342481771,1.296462098757426,1.7775044918060303,-1.764039413134257,0.0
34,Fusion,-0.0018382286342481771,1.296462098757426,1.7775044918060303,-1.764039413134257,0.0
34,Head,90.45728861490885,37.096031825989485,93.6112553914388,87.3033228556315,0.0
35,Swin_Stage1,-0.1460392365852992,7.019392744700114,11.581889343261718,-13.721267382303873,9.042245589322798e-07
35,Swin_Stage2,0.06465660581986109,5.5041332562764484,10.761270650227864,-9.775040117899577,1.8084491178645596e-06
35,Swin_Stage3,-0.07552987386782964,19.228921127319335,42.0479382832845,-65.13819274902343,0.0
35,Swin_Stage4,-0.05931863362590472,13.516913731892904,76.4277852376302,-310.9771718343099,0.0
35,Temporal,-0.001786544950058063,1.2984309434890746,1.7535539627075196,-1.7409645080566407,0.0
35,Fusion,-0.001786544950058063,1.2984309434890746,1.7535539627075196,-1.7409645080566407,0.0
35,Head,95.26089680989584,68.15709788004557,100.14682210286459,90.37497100830078,0.0
36,Swin_Stage1,-0.14902230401833852,7.016581598917643,11.60850969950358,-13.546547889709473,9.042245589322798e-07
36,Swin_Stage2,0.06405543188254038,5.45391321182251,10.753292910257976,-9.833144187927246,1.8084491178645596e-06
36,Swin_Stage3,-0.07590715090433757,19.341971842447915,42.120373789469404,-64.92304102579753,0.0
36,Swin_Stage4,-0.05926192576686541,13.385761388142903,75.92794036865234,-313.16384073893227,0.0
36,Temporal,-0.001664226168456177,1.289202380180359,1.7910489877065023,-1.7701184034347535,0.0
36,Fusion,-0.001664226168456177,1.289202380180359,1.7910489877065023,-1.7701184034347535,0.0
36,Head,89.66134592692057,46.25183671315511,93.48962910970052,85.83306223551432,0.0
37,Swin_Stage1,-0.15086608678102492,7.0607630729675295,11.696255493164063,-13.635589790344238,0.0
37,Swin_Stage2,0.06428184707959493,5.446910285949707,10.639387512207032,-9.849148050944011,1.8084491178645596e-06
37,Swin_Stage3,-0.07683969587087632,19.096267700195312,42.16644159952799,-65.10373001098633,0.0
37,Swin_Stage4,-0.05964631264408429,13.643558438618978,75.72457911173503,-330.54547119140625,0.0
37,Temporal,-0.0017508355745424827,1.2948185205459595,1.7858633677164713,-1.7745125373204549,0.0
37,Fusion,-0.0017508355745424827,1.2948185205459595,1.7858633677164713,-1.7745125373204549,0.0
37,Head,92.67890777587891,45.569820367296536,96.33999176025391,89.0178212483724,0.0
